536 conditions × 1 models × 5 reps = 2680 prompts (temp=1.0, search=True)

  control_bare_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_autopos_dir_privatizacao_right_presidente_open | sabia4 | rep 1  (3593 chars)
  C_autopos_dir_privatizacao_right_presidente_open | sabia4 | rep 2  (2962 chars)
  C_autopos_dir_privatizacao_right_presidente_open | sabia4 | rep 3  (2314 chars)
  C_autopos_dir_privatizacao_right_presidente_open | sabia4 | rep 4  (2642 chars)
  C_autopos_dir_aborto_left_presidente_open | sabia4 | rep 0  (2734 chars)
  C_autopos_dir_aborto_left_presidente_open | sabia4 | rep 1  (2505 chars)
  C_autopos_dir_aborto_left_presidente_open | sabia4 | rep 2  (1852 chars)
  C_autopos_dir_aborto_left_presidente_open | sabia4 | rep 3  (3611 chars)
  C_autopos_dir_aborto_left_presidente_open | sabia4 | rep 4  (3290 chars)
  C_autopos_dir_aborto_right_presidente_open | sabia4 | rep 0  (2584 chars)
  C_autopos_dir_aborto_right_presidente_open | sabia4 | rep 1  (2479 chars)
  C_autopos_dir_aborto_right_presidente_open | sabia4 | rep 2  (2730 chars)
  C_autopos_dir_aborto_right_presidente_open | sabia4 | rep 3  (2605 chars)
  C_autopos_dir_aborto_right_presidente_open | sabia4 | rep 4  (2667 chars)
  C_pid_pt_bolsa_familia_left_presidente_open | sabia4 | rep 0  (1508 chars)
  C_pid_pt_bolsa_familia_left_presidente_open | sabia4 | rep 1  (1883 chars)
  C_pid_pt_bolsa_familia_left_presidente_open | sabia4 | rep 2  (1713 chars)
  C_pid_pt_bolsa_familia_left_presidente_open | sabia4 | rep 3  (1458 chars)
  C_pid_pt_bolsa_familia_left_presidente_open | sabia4 | rep 4  (1633 chars)
  C_pid_pt_bolsa_familia_right_presidente_open | sabia4 | rep 0  (2461 chars)
  C_pid_pt_bolsa_familia_right_presidente_open | sabia4 | rep 1  (3539 chars)
  C_pid_pt_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3574 chars)
  C_pid_pt_bolsa_familia_right_presidente_open | sabia4 | rep 3  (2368 chars)
  C_pid_pt_bolsa_familia_right_presidente_open | sabia4 | rep 4  (2949 chars)
  C_pid_pt_ambiente_left_presidente_open | sabia4 | rep 0  (3448 chars)
  C_pid_pt_ambiente_left_presidente_open | sabia4 | rep 1  (3326 chars)
  C_pid_pt_ambiente_left_presidente_open | sabia4 | rep 2  (3167 chars)
  C_pid_pt_ambiente_left_presidente_open | sabia4 | rep 3  (3607 chars)
  C_pid_pt_ambiente_left_presidente_open | sabia4 | rep 4  (3378 chars)
  C_pid_pt_ambiente_right_presidente_open | sabia4 | rep 0  (3180 chars)
  C_pid_pt_ambiente_right_presidente_open | sabia4 | rep 1  (3050 chars)
  C_pid_pt_ambiente_right_presidente_open | sabia4 | rep 2  (3349 chars)
  C_pid_pt_ambiente_right_presidente_open | sabia4 | rep 3  (3552 chars)
  C_pid_pt_ambiente_right_presidente_open | sabia4 | rep 4  (3354 chars)
  C_pid_pt_minorias_left_presidente_open | sabia4 | rep 0  (2444 chars)
  C_pid_pt_minorias_left_presidente_open | sabia4 | rep 1  (2384 chars)
  C_pid_pt_minorias_left_presidente_open | sabia4 | rep 2  (2637 chars)
  C_pid_pt_minorias_left_presidente_open | sabia4 | rep 3  (2947 chars)
  C_pid_pt_minorias_left_presidente_open | sabia4 | rep 4  (2374 chars)
  C_pid_pt_minorias_right_presidente_open | sabia4 | rep 0  (2288 chars)
  C_pid_pt_minorias_right_presidente_open | sabia4 | rep 1  (2193 chars)
  C_pid_pt_minorias_right_presidente_open | sabia4 | rep 2  (1917 chars)
  C_pid_pt_minorias_right_presidente_open | sabia4 | rep 3  (2192 chars)
  C_pid_pt_minorias_right_presidente_open | sabia4 | rep 4  (2482 chars)
  C_pid_pt_seguranca_left_presidente_open | sabia4 | rep 0  (2671 chars)
  C_pid_pt_seguranca_left_presidente_open | sabia4 | rep 1  (1767 chars)
  C_pid_pt_seguranca_left_presidente_open | sabia4 | rep 2  (2042 chars)
  C_pid_pt_seguranca_left_presidente_open | sabia4 | rep 3  (1677 chars)
  C_pid_pt_seguranca_left_presidente_open | sabia4 | rep 4  (2199 chars)
  C_pid_pt_seguranca_right_presidente_open | sabia4 | rep 0  (2496 chars)
  C_pid_pt_seguranca_right_presidente_open | sabia4 | rep 1  (2022 chars)
  C_pid_pt_seguranca_right_presidente_open | sabia4 | rep 2  (2338 chars)
  C_pid_pt_seguranca_right_presidente_open | sabia4 | rep 3  (2617 chars)
  C_pid_pt_seguranca_right_presidente_open | sabia4 | rep 4  (2607 chars)
  C_pid_pt_privatizacao_left_presidente_open | sabia4 | rep 0  (1618 chars)
  C_pid_pt_privatizacao_left_presidente_open | sabia4 | rep 1  (1282 chars)
  C_pid_pt_privatizacao_left_presidente_open | sabia4 | rep 2  (2086 chars)
  C_pid_pt_privatizacao_left_presidente_open | sabia4 | rep 3  (1200 chars)
  C_pid_pt_privatizacao_left_presidente_open | sabia4 | rep 4  (1875 chars)
  C_pid_pt_privatizacao_right_presidente_open | sabia4 | rep 0  (1922 chars)
  C_pid_pt_privatizacao_right_presidente_open | sabia4 | rep 1  (1895 chars)
  C_pid_pt_privatizacao_right_presidente_open | sabia4 | rep 2  (2014 chars)
  C_pid_pt_privatizacao_right_presidente_open | sabia4 | rep 3  (2406 chars)
  C_pid_pt_privatizacao_right_presidente_open | sabia4 | rep 4  (3333 chars)
  C_pid_pt_aborto_left_presidente_open | sabia4 | rep 0  (2932 chars)
  C_pid_pt_aborto_left_presidente_open | sabia4 | rep 1  (3043 chars)
  C_pid_pt_aborto_left_presidente_open | sabia4 | rep 2  (2943 chars)
  C_pid_pt_aborto_left_presidente_open | sabia4 | rep 3  (2106 chars)
  C_pid_pt_aborto_left_presidente_open | sabia4 | rep 4  (2564 chars)
  C_pid_pt_aborto_right_presidente_open | sabia4 | rep 0  (2744 chars)
  C_pid_pt_aborto_right_presidente_open | sabia4 | rep 1  (1418 chars)
  C_pid_pt_aborto_right_presidente_open | sabia4 | rep 2  (2079 chars)
  C_pid_pt_aborto_right_presidente_open | sabia4 | rep 3  (2855 chars)
  C_pid_pt_aborto_right_presidente_open | sabia4 | rep 4  (2170 chars)
  C_pid_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 0  (3555 chars)
  C_pid_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 1  (3420 chars)
  C_pid_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 2  (3515 chars)
  C_pid_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 3  (3527 chars)
  C_pid_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 4  (3272 chars)
  C_pid_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 0  (3112 chars)
  C_pid_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 1  (2929 chars)
  C_pid_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3561 chars)
  C_pid_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 3  (3377 chars)
  C_pid_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 4  (3455 chars)
  C_pid_bolso_ambiente_left_presidente_open | sabia4 | rep 0  (3295 chars)
  C_pid_bolso_ambiente_left_presidente_open | sabia4 | rep 1  (3406 chars)
  C_pid_bolso_ambiente_left_presidente_open | sabia4 | rep 2  (3493 chars)
  C_pid_bolso_ambiente_left_presidente_open | sabia4 | rep 3  (3683 chars)
  C_pid_bolso_ambiente_left_presidente_open | sabia4 | rep 4  (3673 chars)
  C_pid_bolso_ambiente_right_presidente_open | sabia4 | rep 0  (3535 chars)
  C_pid_bolso_ambiente_right_presidente_open | sabia4 | rep 1  (3465 chars)
  C_pid_bolso_ambiente_right_presidente_open | sabia4 | rep 2  (3312 chars)
  C_pid_bolso_ambiente_right_presidente_open | sabia4 | rep 3  (3027 chars)
  C_pid_bolso_ambiente_right_presidente_open | sabia4 | rep 4  (3289 chars)
  C_pid_bolso_minorias_left_presidente_open | sabia4 | rep 0  (3714 chars)
  C_pid_bolso_minorias_left_presidente_open | sabia4 | rep 1  (2067 chars)
  C_pid_bolso_minorias_left_presidente_open | sabia4 | rep 2  (3393 chars)
  C_pid_bolso_minorias_left_presidente_open | sabia4 | rep 3  (3078 chars)
  C_pid_bolso_minorias_left_presidente_open | sabia4 | rep 4  (3638 chars)
  C_pid_bolso_minorias_right_presidente_open | sabia4 | rep 0  (2081 chars)
  C_pid_bolso_minorias_right_presidente_open | sabia4 | rep 1  (2414 chars)
  C_pid_bolso_minorias_right_presidente_open | sabia4 | rep 2  (2242 chars)
  C_pid_bolso_minorias_right_presidente_open | sabia4 | rep 3  (1986 chars)
  C_pid_bolso_minorias_right_presidente_open | sabia4 | rep 4  (1968 chars)
  C_pid_bolso_seguranca_left_presidente_open | sabia4 | rep 0  (2557 chars)
  C_pid_bolso_seguranca_left_presidente_open | sabia4 | rep 1  (3639 chars)
  C_pid_bolso_seguranca_left_presidente_open | sabia4 | rep 2  (2909 chars)
  C_pid_bolso_seguranca_left_presidente_open | sabia4 | rep 3  (3614 chars)
  C_pid_bolso_seguranca_left_presidente_open | sabia4 | rep 4  (3509 chars)
  C_pid_bolso_seguranca_right_presidente_open | sabia4 | rep 0  (3433 chars)
  C_pid_bolso_seguranca_right_presidente_open | sabia4 | rep 1  (2786 chars)
  C_pid_bolso_seguranca_right_presidente_open | sabia4 | rep 2  (2932 chars)
  C_pid_bolso_seguranca_right_presidente_open | sabia4 | rep 3  (3463 chars)
  C_pid_bolso_seguranca_right_presidente_open | sabia4 | rep 4  (3461 chars)
  C_pid_bolso_privatizacao_left_presidente_open | sabia4 | rep 0  (3062 chars)
  C_pid_bolso_privatizacao_left_presidente_open | sabia4 | rep 1  (3322 chars)
  C_pid_bolso_privatizacao_left_presidente_open | sabia4 | rep 2  (2913 chars)
  C_pid_bolso_privatizacao_left_presidente_open | sabia4 | rep 3  (3509 chars)
  C_pid_bolso_privatizacao_left_presidente_open | sabia4 | rep 4  (3695 chars)
  C_pid_bolso_privatizacao_right_presidente_open | sabia4 | rep 0  (3412 chars)
  C_pid_bolso_privatizacao_right_presidente_open | sabia4 | rep 1  (2287 chars)
  C_pid_bolso_privatizacao_right_presidente_open | sabia4 | rep 2  (3105 chars)
  C_pid_bolso_privatizacao_right_presidente_open | sabia4 | rep 3  (2392 chars)
  C_pid_bolso_privatizacao_right_presidente_open | sabia4 | rep 4  (3010 chars)
  C_pid_bolso_aborto_left_presidente_open | sabia4 | rep 0  (1680 chars)
  C_pid_bolso_aborto_left_presidente_open | sabia4 | rep 1  (2255 chars)
  C_pid_bolso_aborto_left_presidente_open | sabia4 | rep 2  (3671 chars)
  C_pid_bolso_aborto_left_presidente_open | sabia4 | rep 3  (3231 chars)
  C_pid_bolso_aborto_left_presidente_open | sabia4 | rep 4  (1986 chars)
  C_pid_bolso_aborto_right_presidente_open | sabia4 | rep 0  (2225 chars)
  C_pid_bolso_aborto_right_presidente_open | sabia4 | rep 1  (2764 chars)
  C_pid_bolso_aborto_right_presidente_open | sabia4 | rep 2  (3156 chars)
  C_pid_bolso_aborto_right_presidente_open | sabia4 | rep 3  (2600 chars)
  C_pid_bolso_aborto_right_presidente_open | sabia4 | rep 4  (2424 chars)
  D_bare_presidente_open | sabia4 | rep 0  (1659 chars)
  D_bare_presidente_open | sabia4 | rep 1  (1587 chars)
  D_bare_presidente_open | sabia4 | rep 2  (1519 chars)
  D_bare_presidente_open | sabia4 | rep 3  (1279 chars)
  D_bare_presidente_open | sabia4 | rep 4  (1350 chars)
  D_gender_presidente_open | sabia4 | rep 0  (1772 chars)
  D_gender_presidente_open | sabia4 | rep 1  (1674 chars)
  D_gender_presidente_open | sabia4 | rep 2  (1815 chars)
  D_gender_presidente_open | sabia4 | rep 3  (1769 chars)
  D_gender_presidente_open | sabia4 | rep 4  (1995 chars)
  D_race_branca_presidente_open | sabia4 | rep 0  (3635 chars)
  D_race_branca_presidente_open | sabia4 | rep 1  (2045 chars)
  D_race_branca_presidente_open | sabia4 | rep 2  (3278 chars)
  D_race_branca_presidente_open | sabia4 | rep 3  (2017 chars)
  D_race_branca_presidente_open | sabia4 | rep 4  (3265 chars)
  D_race_parda_presidente_open | sabia4 | rep 0  (2073 chars)
  D_race_parda_presidente_open | sabia4 | rep 1  (2836 chars)
  D_race_parda_presidente_open | sabia4 | rep 2  (1943 chars)
  D_race_parda_presidente_open | sabia4 | rep 3  (2767 chars)
  D_race_parda_presidente_open | sabia4 | rep 4  (2392 chars)
  D_race_preta_presidente_open | sabia4 | rep 0  (3042 chars)
  D_race_preta_presidente_open | sabia4 | rep 1  (2585 chars)
  D_race_preta_presidente_open | sabia4 | rep 2  (3164 chars)
  D_race_preta_presidente_open | sabia4 | rep 3  (2007 chars)
  D_race_preta_presidente_open | sabia4 | rep 4  (1864 chars)
  D_location_branca_presidente_open | sabia4 | rep 0  (3520 chars)
  D_location_branca_presidente_open | sabia4 | rep 1  (3022 chars)
  D_location_branca_presidente_open | sabia4 | rep 2  (2109 chars)
  D_location_branca_presidente_open | sabia4 | rep 3  (3688 chars)
  D_location_branca_presidente_open | sabia4 | rep 4  (1976 chars)
  D_location_parda_presidente_open | sabia4 | rep 0  (2215 chars)
  D_location_parda_presidente_open | sabia4 | rep 1  (3099 chars)
  D_location_parda_presidente_open | sabia4 | rep 2  (2489 chars)
  D_location_parda_presidente_open | sabia4 | rep 3  (3264 chars)
  D_location_parda_presidente_open | sabia4 | rep 4  (2481 chars)
  D_location_preta_presidente_open | sabia4 | rep 0  (3350 chars)
  D_location_preta_presidente_open | sabia4 | rep 1  (2143 chars)
  D_location_preta_presidente_open | sabia4 | rep 2  (3251 chars)
  D_location_preta_presidente_open | sabia4 | rep 3  (2548 chars)
  D_location_preta_presidente_open | sabia4 | rep 4  (2732 chars)
  anchor_militante_esquerda_presidente_open | sabia4 | rep 0  (2762 chars)
  anchor_militante_esquerda_presidente_open | sabia4 | rep 1  (2696 chars)
  anchor_militante_esquerda_presidente_open | sabia4 | rep 2  (3136 chars)
  anchor_militante_esquerda_presidente_open | sabia4 | rep 3  (2382 chars)
  anchor_militante_esquerda_presidente_open | sabia4 | rep 4  (1718 chars)
  anchor_progressista_presidente_open | sabia4 | rep 0  (3619 chars)
  anchor_progressista_presidente_open | sabia4 | rep 1  (3246 chars)
  anchor_progressista_presidente_open | sabia4 | rep 2  (3601 chars)
  anchor_progressista_presidente_open | sabia4 | rep 3  (3468 chars)
  anchor_progressista_presidente_open | sabia4 | rep 4  (3142 chars)
  anchor_classes_d_e_presidente_open | sabia4 | rep 0  (3681 chars)
  anchor_classes_d_e_presidente_open | sabia4 | rep 1  (2961 chars)
  anchor_classes_d_e_presidente_open | sabia4 | rep 2  (2904 chars)
  anchor_classes_d_e_presidente_open | sabia4 | rep 3  (3838 chars)
  anchor_classes_d_e_presidente_open | sabia4 | rep 4  (2490 chars)
  anchor_liberal_social_presidente_open | sabia4 | rep 0  (3406 chars)
  anchor_liberal_social_presidente_open | sabia4 | rep 1  (3481 chars)
  anchor_liberal_social_presidente_open | sabia4 | rep 2  (3688 chars)
  anchor_liberal_social_presidente_open | sabia4 | rep 3  (3492 chars)
  anchor_liberal_social_presidente_open | sabia4 | rep 4  (3616 chars)
  anchor_empreendedor_individual_presidente_open | sabia4 | rep 0  (3610 chars)
  anchor_empreendedor_individual_presidente_open | sabia4 | rep 1  (3459 chars)
  anchor_empreendedor_individual_presidente_open | sabia4 | rep 2  (3540 chars)
  anchor_empreendedor_individual_presidente_open | sabia4 | rep 3  (3385 chars)
  anchor_empreendedor_individual_presidente_open | sabia4 | rep 4  (3553 chars)
  anchor_conservador_cristao_presidente_open | sabia4 | rep 0  (2921 chars)
  anchor_conservador_cristao_presidente_open | sabia4 | rep 1  (2962 chars)
  anchor_conservador_cristao_presidente_open | sabia4 | rep 2  (3249 chars)
  anchor_conservador_cristao_presidente_open | sabia4 | rep 3  (3160 chars)
  anchor_conservador_cristao_presidente_open | sabia4 | rep 4  (3034 chars)
  anchor_agro_presidente_open | sabia4 | rep 0  (2692 chars)
  anchor_agro_presidente_open | sabia4 | rep 1  (2573 chars)
  anchor_agro_presidente_open | sabia4 | rep 2  (3380 chars)
  anchor_agro_presidente_open | sabia4 | rep 3  (2729 chars)
  anchor_agro_presidente_open | sabia4 | rep 4  (2723 chars)
  anchor_empresario_presidente_open | sabia4 | rep 0  (3061 chars)
  anchor_empresario_presidente_open | sabia4 | rep 1  (3662 chars)
  anchor_empresario_presidente_open | sabia4 | rep 2  (3584 chars)
  anchor_empresario_presidente_open | sabia4 | rep 3  (3715 chars)
  anchor_empresario_presidente_open | sabia4 | rep 4  (3410 chars)
  anchor_extrema_direita_presidente_open | sabia4 | rep 0  (3687 chars)
  anchor_extrema_direita_presidente_open | sabia4 | rep 1  (3514 chars)
  anchor_extrema_direita_presidente_open | sabia4 | rep 2  (3727 chars)
  anchor_extrema_direita_presidente_open | sabia4 | rep 3  (3788 chars)
  anchor_extrema_direita_presidente_open | sabia4 | rep 4  (2486 chars)
  control_bare_presidente_candidate | sabia4 | rep 0  (1386 chars)
  control_bare_presidente_candidate | sabia4 | rep 1  (1145 chars)
  control_bare_presidente_candidate | sabia4 | rep 2  (1043 chars)
  control_bare_presidente_candidate | sabia4 | rep 3  (865 chars)
  control_bare_presidente_candidate | sabia4 | rep 4  (1374 chars)
  A_bolsa_familia_left_presidente_candidate | sabia4 | rep 0  (2234 chars)
  A_bolsa_familia_left_presidente_candidate | sabia4 | rep 1  (1902 chars)
  A_bolsa_familia_left_presidente_candidate | sabia4 | rep 2  (2155 chars)
  A_bolsa_familia_left_presidente_candidate | sabia4 | rep 3  (1850 chars)
  A_bolsa_familia_left_presidente_candidate | sabia4 | rep 4  (2512 chars)
  A_bolsa_familia_right_presidente_candidate | sabia4 | rep 0  (2449 chars)
  A_bolsa_familia_right_presidente_candidate | sabia4 | rep 1  (2587 chars)
  A_bolsa_familia_right_presidente_candidate | sabia4 | rep 2  (2873 chars)
  A_bolsa_familia_right_presidente_candidate | sabia4 | rep 3  (2877 chars)
  A_bolsa_familia_right_presidente_candidate | sabia4 | rep 4  (3294 chars)
  A_ambiente_left_presidente_candidate | sabia4 | rep 0  (2194 chars)
  A_ambiente_left_presidente_candidate | sabia4 | rep 1  (2865 chars)
  A_ambiente_left_presidente_candidate | sabia4 | rep 2  (2415 chars)
  A_ambiente_left_presidente_candidate | sabia4 | rep 3  (2542 chars)
  A_ambiente_left_presidente_candidate | sabia4 | rep 4  (3396 chars)
  A_ambiente_right_presidente_candidate | sabia4 | rep 0  (2210 chars)
  A_ambiente_right_presidente_candidate | sabia4 | rep 1  (3657 chars)
  A_ambiente_right_presidente_candidate | sabia4 | rep 2  (3185 chars)
  A_ambiente_right_presidente_candidate | sabia4 | rep 3  (2757 chars)
  A_ambiente_right_presidente_candidate | sabia4 | rep 4  (3057 chars)
  A_minorias_left_presidente_candidate | sabia4 | rep 0  (2767 chars)
  A_minorias_left_presidente_candidate | sabia4 | rep 1  (2193 chars)
  A_minorias_left_presidente_candidate | sabia4 | rep 2  (3735 chars)
  A_minorias_left_presidente_candidate | sabia4 | rep 3  (2021 chars)
  A_minorias_left_presidente_candidate | sabia4 | rep 4  (3585 chars)
  A_minorias_right_presidente_candidate | sabia4 | rep 0  (1493 chars)
  A_minorias_right_presidente_candidate | sabia4 | rep 1  (1584 chars)
  A_minorias_right_presidente_candidate | sabia4 | rep 2  (1379 chars)
  A_minorias_right_presidente_candidate | sabia4 | rep 3  (2265 chars)
  A_minorias_right_presidente_candidate | sabia4 | rep 4  (1976 chars)
  A_seguranca_left_presidente_candidate | sabia4 | rep 0  (2915 chars)
  A_seguranca_left_presidente_candidate | sabia4 | rep 1  (2348 chars)
  A_seguranca_left_presidente_candidate | sabia4 | rep 2  (2935 chars)
  A_seguranca_left_presidente_candidate | sabia4 | rep 3  (3774 chars)
  A_seguranca_left_presidente_candidate | sabia4 | rep 4  (3608 chars)
  A_seguranca_right_presidente_candidate | sabia4 | rep 0  (1361 chars)
  A_seguranca_right_presidente_candidate | sabia4 | rep 1  (2488 chars)
  A_seguranca_right_presidente_candidate | sabia4 | rep 2  (2071 chars)
  A_seguranca_right_presidente_candidate | sabia4 | rep 3  (2178 chars)
  A_seguranca_right_presidente_candidate | sabia4 | rep 4  (2006 chars)
  A_privatizacao_left_presidente_candidate | sabia4 | rep 0  (3676 chars)
  A_privatizacao_left_presidente_candidate | sabia4 | rep 1  (2250 chars)
  A_privatizacao_left_presidente_candidate | sabia4 | rep 2  (3020 chars)
  A_privatizacao_left_presidente_candidate | sabia4 | rep 3  (2322 chars)
